captured_at_utc,event_title,event_url,market_id,market_slug,outcome_label,unit,lower_bound,upper_bound,initial_yes_midpoint,initial_yes_bid,initial_yes_ask,yes_midpoint,yes_bid,yes_ask,spread
2026-04-18T22:18:22+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011451,highest-temperature-in-istanbul-on-april-20-2026-18c,Will the highest temperature in Istanbul be 18°C on April 20?,C,,,0.375,0.35,0.4,0.365,0.3,0.43,0.13
2026-04-18T22:18:22+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011452,highest-temperature-in-istanbul-on-april-20-2026-19corhigher,Will the highest temperature in Istanbul be 19°C or higher on April 20?,C,,,0.255,0.24,0.27,0.235,0.2,0.27,0.07
2026-04-18T22:18:22+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011442,highest-temperature-in-istanbul-on-april-20-2026-9corbelow,Will the highest temperature in Istanbul be 9°C or below on April 20?,C,,,0.0015,0.001,0.007,0.004,0.002,0.006,0.004
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004107,highest-temperature-in-jakarta-on-april-19-2026-28corbelow,Will the highest temperature in Jakarta be 28°C or below on April 19?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004108,highest-temperature-in-jakarta-on-april-19-2026-29c,Will the highest temperature in Jakarta be 29°C on April 19?,C,,,0.0015,0.001,0.002,0.0015,0.001,0.002,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004109,highest-temperature-in-jakarta-on-april-19-2026-30c,Will the highest temperature in Jakarta be 30°C on April 19?,C,,,0.0195,0.019,0.02,0.0195,0.019,0.02,0.0010000000000000009
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004110,highest-temperature-in-jakarta-on-april-19-2026-31c,Will the highest temperature in Jakarta be 31°C on April 19?,C,,,0.0315,0.03,0.032,0.0425,0.036,0.049,0.013000000000000005
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004111,highest-temperature-in-jakarta-on-april-19-2026-32c,Will the highest temperature in Jakarta be 32°C on April 19?,C,,,0.175,0.17,0.2,0.15,0.13,0.16,0.03
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004112,highest-temperature-in-jakarta-on-april-19-2026-33c,Will the highest temperature in Jakarta be 33°C on April 19?,C,,,0.44,0.43,0.46,0.455,0.42,0.48,0.06
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004113,highest-temperature-in-jakarta-on-april-19-2026-34c,Will the highest temperature in Jakarta be 34°C on April 19?,C,,,0.31,0.3,0.32,0.3,0.29,0.32,0.030000000000000027
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004114,highest-temperature-in-jakarta-on-april-19-2026-35c,Will the highest temperature in Jakarta be 35°C on April 19?,C,,,0.05,0.04,0.06,0.0485,0.038,0.06,0.022
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004115,highest-temperature-in-jakarta-on-april-19-2026-36c,Will the highest temperature in Jakarta be 36°C on April 19?,C,,,0.016,0.012,0.02,0.0135,0.012,0.016,0.004
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004116,highest-temperature-in-jakarta-on-april-19-2026-37c,Will the highest temperature in Jakarta be 37°C on April 19?,C,,,0.005,0.003,0.007,0.005,0.003,0.007,0.004
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004117,highest-temperature-in-jakarta-on-april-19-2026-38corhigher,Will the highest temperature in Jakarta be 38°C or higher on April 19?,C,,,0.0015,0.001,0.002,0.0015,0.001,0.002,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011519,highest-temperature-in-jakarta-on-april-20-2026-27corbelow,Will the highest temperature in Jakarta be 27°C or below on April 20?,C,,,0.003,0.001,0.005,0.0035,0.002,0.005,0.003
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011520,highest-temperature-in-jakarta-on-april-20-2026-28c,Will the highest temperature in Jakarta be 28°C on April 20?,C,,,0.002,0.001,0.003,0.0025,0.002,0.003,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011521,highest-temperature-in-jakarta-on-april-20-2026-29c,Will the highest temperature in Jakarta be 29°C on April 20?,C,,,0.007,0.005,0.009,0.0075,0.006,0.009,0.002999999999999999
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011522,highest-temperature-in-jakarta-on-april-20-2026-30c,Will the highest temperature in Jakarta be 30°C on April 20?,C,,,0.0235,0.02,0.027,0.0255,0.022,0.029,0.007000000000000003
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011523,highest-temperature-in-jakarta-on-april-20-2026-31c,Will the highest temperature in Jakarta be 31°C on April 20?,C,,,0.095,0.09,0.1,0.085,0.07,0.1,0.03
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011524,highest-temperature-in-jakarta-on-april-20-2026-32c,Will the highest temperature in Jakarta be 32°C on April 20?,C,,,0.27,0.26,0.28,0.27,0.26,0.28,0.020000000000000018
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011525,highest-temperature-in-jakarta-on-april-20-2026-33c,Will the highest temperature in Jakarta be 33°C on April 20?,C,,,0.365,0.36,0.37,0.365,0.36,0.37,0.010000000000000009
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011526,highest-temperature-in-jakarta-on-april-20-2026-34c,Will the highest temperature in Jakarta be 34°C on April 20?,C,,,0.2,0.19,0.21,0.205,0.2,0.21,0.009999999999999981
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011527,highest-temperature-in-jakarta-on-april-20-2026-35c,Will the highest temperature in Jakarta be 35°C on April 20?,C,,,0.0595,0.05,0.069,0.0475,0.026,0.069,0.04300000000000001
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011528,highest-temperature-in-jakarta-on-april-20-2026-36c,Will the highest temperature in Jakarta be 36°C on April 20?,C,,,0.0275,0.025,0.03,0.027,0.025,0.029,0.004
2026-04-18T22:18:22+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011529,highest-temperature-in-jakarta-on-april-20-2026-37corhigher,Will the highest temperature in Jakarta be 37°C or higher on April 20?,C,,,0.0095,0.009,0.01,0.0095,0.009,0.01,0.0010000000000000009
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996774,highest-temperature-in-jeddah-on-april-18-2026-33corbelow,Will the highest temperature in Jeddah be 33°C or below on April 18?,C,,,,,,,,,
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996775,highest-temperature-in-jeddah-on-april-18-2026-34c,Will the highest temperature in Jeddah be 34°C on April 18?,C,,,,,,,,,
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996776,highest-temperature-in-jeddah-on-april-18-2026-35c,Will the highest temperature in Jeddah be 35°C on April 18?,C,,,,,,,,,
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996777,highest-temperature-in-jeddah-on-april-18-2026-36c,Will the highest temperature in Jeddah be 36°C on April 18?,C,,,,,,,,,
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996778,highest-temperature-in-jeddah-on-april-18-2026-37c,Will the highest temperature in Jeddah be 37°C on April 18?,C,,,,,,,,,
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996779,highest-temperature-in-jeddah-on-april-18-2026-38c,Will the highest temperature in Jeddah be 38°C on April 18?,C,,,,,,,,,
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996780,highest-temperature-in-jeddah-on-april-18-2026-39c,Will the highest temperature in Jeddah be 39°C on April 18?,C,,,,,,,,,
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996781,highest-temperature-in-jeddah-on-april-18-2026-40c,Will the highest temperature in Jeddah be 40°C on April 18?,C,,,,,,,,,
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996782,highest-temperature-in-jeddah-on-april-18-2026-41c,Will the highest temperature in Jeddah be 41°C on April 18?,C,,,0.9995,0.999,1.0,0.9995,0.999,1.0,0.0010000000000000009
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996783,highest-temperature-in-jeddah-on-april-18-2026-42c,Will the highest temperature in Jeddah be 42°C on April 18?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 18?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-18-2026,1996784,highest-temperature-in-jeddah-on-april-18-2026-43corhigher,Will the highest temperature in Jeddah be 43°C or higher on April 18?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004118,highest-temperature-in-jeddah-on-april-19-2026-30corbelow,Will the highest temperature in Jeddah be 30°C or below on April 19?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004119,highest-temperature-in-jeddah-on-april-19-2026-31c,Will the highest temperature in Jeddah be 31°C on April 19?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004120,highest-temperature-in-jeddah-on-april-19-2026-32c,Will the highest temperature in Jeddah be 32°C on April 19?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004121,highest-temperature-in-jeddah-on-april-19-2026-33c,Will the highest temperature in Jeddah be 33°C on April 19?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004122,highest-temperature-in-jeddah-on-april-19-2026-34c,Will the highest temperature in Jeddah be 34°C on April 19?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004123,highest-temperature-in-jeddah-on-april-19-2026-35c,Will the highest temperature in Jeddah be 35°C on April 19?,C,,,0.0155,0.015,0.016,0.0155,0.01,0.039,0.028999999999999998
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004124,highest-temperature-in-jeddah-on-april-19-2026-36c,Will the highest temperature in Jeddah be 36°C on April 19?,C,,,0.405,0.37,0.44,0.405,0.37,0.44,0.07
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004125,highest-temperature-in-jeddah-on-april-19-2026-37c,Will the highest temperature in Jeddah be 37°C on April 19?,C,,,0.28,0.26,0.3,0.26,0.22,0.3,0.07999999999999999
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004126,highest-temperature-in-jeddah-on-april-19-2026-38c,Will the highest temperature in Jeddah be 38°C on April 19?,C,,,0.225,0.19,0.26,0.215,0.17,0.26,0.09
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004127,highest-temperature-in-jeddah-on-april-19-2026-39c,Will the highest temperature in Jeddah be 39°C on April 19?,C,,,0.095,0.08,0.11,0.045,0.03,0.06,0.03
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004128,highest-temperature-in-jeddah-on-april-19-2026-40corhigher,Will the highest temperature in Jeddah be 40°C or higher on April 19?,C,,,0.0315,0.023,0.04,0.031,0.022,0.04,0.018000000000000002
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011530,highest-temperature-in-jeddah-on-april-20-2026-28corbelow,Will the highest temperature in Jeddah be 28°C or below on April 20?,C,,,0.003,0.001,0.005,0.0035,0.002,0.005,0.003
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011531,highest-temperature-in-jeddah-on-april-20-2026-29c,Will the highest temperature in Jeddah be 29°C on April 20?,C,,,0.005,0.003,0.007,0.006,0.005,0.007,0.002
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011532,highest-temperature-in-jeddah-on-april-20-2026-30c,Will the highest temperature in Jeddah be 30°C on April 20?,C,,,0.0055,0.003,0.008,0.0065,0.005,0.008,0.003
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011533,highest-temperature-in-jeddah-on-april-20-2026-31c,Will the highest temperature in Jeddah be 31°C on April 20?,C,,,0.013,0.008,0.018,0.015,0.01,0.02,0.01
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011534,highest-temperature-in-jeddah-on-april-20-2026-32c,Will the highest temperature in Jeddah be 32°C on April 20?,C,,,0.033,0.021,0.045,0.0335,0.022,0.045,0.023
2026-04-18T22:18:22+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011535,highest-temperature-in-jeddah-on-april-20-2026-33c,Will the highest temperature in Jeddah be 33°C on April 20?,C,,,0.135,0.05,0.22,0.155,0.05,0.26,0.21000000000000002
